usgs_id,ocean_class,dist_to_coast_km
iscgem414936,transitional,60.94
iscgem414870,transitional,65.57
iscgem414792,transitional,73.942
iscgem414187,continental,42.025
iscgem418808,oceanic,433.884
iscgem418231,transitional,119.52
iscgem417552,continental,18.008
iscgem417441,oceanic,395.32
iscgem417306,transitional,66.598
iscgem421662,oceanic,1008.758
iscgem421263,continental,21.199
iscgem420882,continental,19.596
iscgem420771,transitional,94.644
iscgem420668,oceanic,855.579
iscgem420432,continental,33.215
iscgem419938,oceanic,788.803
iscgem419869,oceanic,1042.097
iscgem419867,oceanic,1017.653
iscgem419795,oceanic,1166.582
iscgem419761,oceanic,2184.643
iscgem419668,transitional,78.337
iscgem419642,continental,30.877
iscgem419522,transitional,65.552
iscgem422815,transitional,131.044
iscgem422395,transitional,106.97
iscgem422192,continental,46.291
iscgem421958,continental,26.39
iscgem421743,continental,34.963
iscgem425481,transitional,90.485
iscgem424903,oceanic,287.187
iscgem429573,oceanic,1526.162
iscgem429258,oceanic,693.963
iscgem429078,oceanic,407.973
iscgem429001,oceanic,707.917
iscgem428975,oceanic,621.514
iscgem428721,oceanic,1352.923
iscgem428708,continental,17.512
iscgem428602,oceanic,317.209
iscgem428578,transitional,66.152
iscgem428569,transitional,61.539
iscgem428567,transitional,58.216
iscgem428128,oceanic,1486.313
iscgem428070,oceanic,1207.227
iscgem433934,oceanic,1198.258
iscgem432864,oceanic,261.629
iscgem432686,transitional,152.11
iscgem432305,continental,24.161
iscgem432164,transitional,92.985
iscgem432157,oceanic,807.373
iscgem431781,continental,25.727
iscgem430818,transitional,86.753
iscgem430747,transitional,121.188
iscgem430594,continental,27.083
iscgem430535,oceanic,256.449
iscgem436408,oceanic,952.684
iscgem435768,oceanic,825.896
iscgem435695,continental,16.785
iscgem435191,transitional,61.479
iscgem435107,transitional,61.049
iscgem434660,oceanic,381.85
iscgem434485,continental,44.495
iscgem439334,transitional,60.886
iscgem438437,oceanic,237.874
iscgem438342,continental,11.714
iscgem438054,oceanic,551.259
iscgem437999,transitional,182.365
iscgem437159,oceanic,300.763
iscgem437154,transitional,108.912
iscgem437099,continental,3.882
iscgem437055,continental,6.764
iscgem437021,transitional,136.71
iscgem436935,oceanic,1244.55
iscgem436782,transitional,87.51
iscgem441503,transitional,157.959
iscgem440903,transitional,95.234
iscgem440564,transitional,100.248
iscgem440555,transitional,123.818
iscgem440209,continental,14.829
iscgem439591,transitional,59.145
iscgem444485,oceanic,436.226
iscgem444033,oceanic,842.188
iscgem443854,continental,19.618
iscgem443717,continental,33.118
iscgem443470,continental,13.517
iscgem442821,transitional,80.464
iscgem442742,oceanic,238.085
iscgem442710,continental,16.997
iscgem442443,oceanic,364.602
iscgem442438,oceanic,366.759
iscgem446729,oceanic,219.916
iscgem446495,transitional,98.442
iscgem446340,oceanic,831.503
iscgem446243,transitional,168.225
iscgem445985,continental,12.458
iscgem445064,oceanic,317.94
iscgem445035,oceanic,456.929
iscgem445005,transitional,89.368
iscgem444997,transitional,184.837
iscgem444987,continental,24.933
iscgem444920,oceanic,445.679
iscgem444899,oceanic,420.831
iscgem449161,transitional,134.095
iscgem448602,oceanic,1282.068
iscgem448569,oceanic,1285.02
iscgem448554,oceanic,1276.4
iscgem448479,oceanic,693.247
iscgem448284,oceanic,432.107
iscgem447961,continental,38.116
iscgem447721,transitional,127.191
iscgem450774,transitional,84.385
iscgem450421,oceanic,220.513
iscgem450333,transitional,91.578
iscgem450051,oceanic,227.784
iscgem450048,oceanic,225.755
iscgem449844,continental,4.433
iscgem454322,oceanic,352.189
iscgem454320,oceanic,360.774
iscgem454088,continental,20.111
iscgem454040,oceanic,509.161
iscgem453983,continental,20.712
iscgem453966,oceanic,507.534
iscgem453910,transitional,62.761
iscgem453871,transitional,143.292
iscgem453722,transitional,170.631
iscgem453653,transitional,167.787
iscgem453237,oceanic,895.7
iscgem453111,oceanic,382.571
iscgem453092,transitional,148.77
iscgem452938,continental,7.618
iscgem452416,transitional,121.774
iscgem452103,transitional,76.829
iscgem451983,transitional,124.789
iscgem456473,continental,38.212
iscgem456327,oceanic,856.724
iscgem456151,transitional,51.018
iscgem456150,continental,42.268
iscgem455535,transitional,98.127
iscgem455233,continental,43.279
iscgem454913,continental,6.967
iscgem454825,transitional,116.976
iscgem454760,continental,46.784
iscgem454609,continental,20.376
iscgem454549,oceanic,1505.535
iscgem454545,transitional,138.592
iscgem458675,oceanic,683.379
iscgem458580,oceanic,729.791
iscgem458573,oceanic,717.055
iscgem458561,oceanic,705.606
iscgem458251,continental,25.741
iscgem458250,continental,20.508
iscgem458159,transitional,61.82
iscgem457785,transitional,63.185
iscgem457656,continental,17.542
iscgem457103,transitional,90.83
iscgem456891,transitional,84.379
iscgem456817,continental,8.446
iscgem456812,continental,12.928
iscgem456658,oceanic,384.196
iscgem460643,oceanic,238.062
iscgem460046,continental,47.104
iscgem459940,transitional,109.896
iscgem459865,oceanic,769.634
iscgem459668,transitional,163.377
iscgem459445,oceanic,626.454
iscgem459313,transitional,168.324
iscgem462255,continental,20.306
iscgem462133,oceanic,225.002
iscgem462044,oceanic,239.066
iscgem461807,transitional,101.045
iscgem461688,transitional,51.14
iscgem461634,oceanic,433.206
iscgem461430,oceanic,285.333
iscgem461424,oceanic,420.511
iscgem465252,continental,25.073
iscgem465246,oceanic,1028.107
iscgem465014,oceanic,983.787
iscgem464824,transitional,105.382
iscgem464630,transitional,78.461
iscgem464501,transitional,135.166
iscgem464290,oceanic,584.774
iscgem464049,continental,16.314
iscgem463912,transitional,104.706
iscgem463781,transitional,93.5
iscgem463748,oceanic,624.126
iscgem463738,continental,31.198
iscgem463682,continental,15.447
iscgem467380,oceanic,502.197
iscgem467290,oceanic,404.944
iscgem467289,oceanic,804.383
iscgem467276,oceanic,351.988
iscgem467270,oceanic,1250.464
iscgem466777,transitional,106.556
iscgem466724,oceanic,224.341
iscgem466613,transitional,53.554
iscgem465973,transitional,58.367
iscgem465940,continental,15.496
iscgem465910,transitional,104.921
iscgem465871,oceanic,1470.452
iscgem465857,continental,35.382
iscgem470210,transitional,121.756
iscgem469969,oceanic,332.719
iscgem469951,oceanic,409.42
iscgem469753,transitional,150.201
iscgem469664,oceanic,1244.586
iscgem469342,transitional,143.789
iscgem469156,transitional,90.596
iscgem468799,transitional,57.805
iscgem468771,transitional,115.053
iscgem468634,transitional,153.917
iscgem468209,oceanic,344.377
iscgem473083,transitional,66.286
iscgem473078,oceanic,202.177
iscgem472703,oceanic,354.697
iscgem472700,transitional,77.905
iscgem472652,transitional,181.88
iscgem472531,continental,7.331
iscgem472313,continental,38.605
iscgem472309,continental,24.065
iscgem471946,continental,14.101
iscgem471873,transitional,75.68
iscgem471366,oceanic,362.285
iscgem471357,oceanic,351.154
iscgem471340,continental,31.962
iscgem471335,continental,35.341
iscgem471284,oceanic,401.42
iscgem471277,oceanic,389.56
iscgem470601,continental,20.867
iscgem470420,continental,29.182
iscgem475439,transitional,143.783
iscgem475253,transitional,107.243
iscgem475162,oceanic,451.654
iscgem475126,transitional,90.576
iscgem474818,transitional,90.669
iscgem474766,transitional,105.803
iscgem474733,continental,35.979
iscgem474453,continental,16.633
iscgem474351,oceanic,519.246
iscgem474320,oceanic,423.331
iscgem474313,transitional,123.866
iscgem474211,transitional,98.679
iscgem474087,transitional,117.479
iscgem474083,continental,34.23
iscgem473975,transitional,126.736
iscgem473859,transitional,125.181
iscgem473843,transitional,127.573
iscgem477629,continental,34.553
iscgem477521,continental,10.88
iscgem477220,oceanic,2224.976
iscgem476564,oceanic,235.304
iscgem476179,continental,31.992
iscgem476132,oceanic,221.398
iscgem475868,transitional,89.68
iscgem475828,continental,47.01
iscgem475779,oceanic,376.968
iscgem475761,continental,12.957
iscgem475758,continental,7.26
iscgem479387,continental,44.54
iscgem479202,continental,22.034
iscgem479025,oceanic,351.299
iscgem478934,transitional,97.529
iscgem478889,transitional,73.588
iscgem478808,transitional,161.269
iscgem478094,continental,33.913
iscgem478086,transitional,68.87
iscgem477963,continental,43.961
iscgem477736,transitional,61.485
iscgem481975,oceanic,235.252
iscgem480644,continental,23.645
iscgem480637,continental,17.284
iscgem480412,continental,20.333
iscgem480104,continental,48.927
iscgem485395,continental,7.49
iscgem484980,oceanic,636.74
iscgem484836,continental,47.189
iscgem484832,continental,33.058
iscgem484793,continental,48.002
iscgem484786,continental,39.438
iscgem484740,oceanic,403.842
iscgem484526,continental,41.144
iscgem484468,transitional,54.708
iscgem484257,transitional,158.15
iscgem484035,continental,46.029
iscgem484007,continental,8.774
iscgem487289,transitional,169.303
iscgem486740,continental,31.1
iscgem486657,transitional,118.604
iscgem486505,continental,42.245
iscgem486397,continental,39.217
iscgem486380,transitional,63.773
iscgem486349,transitional,61.093
iscgem486201,transitional,64.95
iscgem485834,continental,17.549
iscgem489699,oceanic,597.049
iscgem489253,continental,42.67
iscgem489052,oceanic,2172.67
iscgem489012,transitional,101.717
iscgem488860,transitional,90.894
iscgem488817,continental,25.945
iscgem488816,continental,25.114
iscgem488763,continental,27.05
iscgem488753,continental,16.703
iscgem488657,continental,18.74
iscgem488621,continental,21.866
iscgem488318,continental,18.096
iscgem491702,continental,38.614
iscgem491308,oceanic,716.889
iscgem491090,oceanic,233.74
iscgem490857,oceanic,865.97
iscgem490401,continental,30.584
iscgem490395,continental,11.562
iscgem490261,oceanic,308.225
iscgem490215,continental,23.794
iscgem490103,transitional,198.575
iscgem490092,continental,32.275
iscgem489770,continental,7.466
iscgem494238,transitional,56.819
iscgem494148,continental,32.193
iscgem493857,continental,28.496
iscgem493835,transitional,62.643
iscgem493833,continental,37.045
iscgem493595,oceanic,1979.194
iscgem493554,transitional,65.54
iscgem493508,transitional,56.39
iscgem493430,transitional,119.892
iscgem493388,oceanic,257.07
iscgem493303,oceanic,240.02
iscgem492941,continental,10.87
iscgem492386,oceanic,599.042
iscgem496696,oceanic,494.793
iscgem496694,oceanic,258.357
iscgem496224,continental,48.206
iscgem496134,continental,20.927
iscgem495910,transitional,158.036
iscgem495695,transitional,154.917
iscgem495334,transitional,96.208
iscgem495091,oceanic,259.259
iscgem495020,transitional,66.33
iscgem494978,transitional,63.496
iscgem494957,transitional,55.205
iscgem494936,transitional,74.924
iscgem494924,transitional,67.246
iscgem494730,continental,15.877
iscgem494467,continental,22.595
iscgem494418,oceanic,1148.391
iscgem499384,transitional,89.982
iscgem498651,continental,5.934
iscgem498359,transitional,120.721
iscgem498205,continental,37.677
iscgem498164,oceanic,205.858
iscgem497902,continental,25.152
iscgem502012,oceanic,581.174
iscgem501714,transitional,78.458
iscgem501591,transitional,82.783
iscgem501258,continental,37.338
iscgem500564,oceanic,322.698
iscgem500494,continental,16.463
iscgem500388,transitional,68.906
iscgem499955,transitional,103.31
iscgem499877,oceanic,978.192
iscgem499850,oceanic,825.935
iscgem504427,continental,30.433
iscgem504023,transitional,133.829
iscgem503357,transitional,150.602
iscgem502772,oceanic,346.656
iscgem506598,transitional,79.458
iscgem505927,oceanic,1118.907
iscgem504873,continental,32.47
iscgem509814,transitional,110.494
iscgem509695,oceanic,288.844
iscgem509668,transitional,121.161
iscgem509549,oceanic,306.665
iscgem509460,oceanic,204.572
iscgem509287,continental,15.066
iscgem509142,oceanic,833.483
iscgem509081,transitional,102.751
iscgem508936,oceanic,204.886
iscgem508902,oceanic,208.78
iscgem508894,transitional,185.446
iscgem508443,transitional,193.739
iscgem508416,transitional,121.378
iscgem508263,transitional,169.063
iscgem511984,transitional,175.968
iscgem511978,transitional,185.153
iscgem511478,transitional,115.337
iscgem511073,oceanic,206.659
iscgem511055,oceanic,207.274
iscgem510943,continental,16.654
iscgem510851,transitional,98.472
iscgem510665,continental,27.629
iscgem510430,oceanic,230.985
iscgem510370,continental,31.125
iscgem510361,transitional,50.692
iscgem510271,transitional,118.778
iscgem510053,oceanic,690.101
iscgem514885,oceanic,856.601
iscgem514875,transitional,109.487
iscgem514714,continental,29.713
iscgem514710,oceanic,1278.634
iscgem514407,transitional,76.765
iscgem513192,transitional,50.996
iscgem513122,continental,13.379
iscgem512933,transitional,114.052
iscgem512908,oceanic,283.272
iscgem512703,oceanic,828.922
iscgem512586,oceanic,841.726
iscgem512454,oceanic,315.693
iscgem516817,transitional,65.473
iscgem516798,continental,46.108
iscgem516723,continental,6.256
iscgem516251,transitional,88.089
iscgem516095,transitional,109.68
iscgem515798,continental,32.537
iscgem515791,continental,28.024
iscgem515790,transitional,146.71
iscgem515595,oceanic,1955.619
iscgem515463,oceanic,328.48
iscgem515448,transitional,62.653
iscgem519097,oceanic,268.606
iscgem518737,oceanic,1952.181
iscgem518571,oceanic,732.677
iscgem517884,transitional,173.824
iscgem517863,transitional,103.021
iscgem517830,oceanic,313.575
iscgem517703,oceanic,303.49
iscgem517656,continental,9.336
iscgem517606,oceanic,528.566
iscgem517307,oceanic,692.181
iscgem517276,oceanic,520.468
iscgem517161,oceanic,1445.857
iscgem521361,oceanic,1446.375
iscgem521333,continental,17.4
iscgem520884,transitional,99.606
iscgem520546,transitional,52.851
iscgem520049,transitional,52.697
iscgem519957,continental,31.773
iscgem519842,oceanic,220.874
iscgem519723,transitional,114.228
iscgem519494,oceanic,579.943
iscgem519447,continental,4.307
iscgem519444,continental,31.573
iscgem523338,continental,24.472
iscgem523316,continental,20.987
iscgem522354,oceanic,833.461
iscgem522018,continental,33.377
iscgem522004,continental,35.538
iscgem521853,continental,49.702
iscgem521789,transitional,67.609
iscgem521763,transitional,60.676
iscgem525921,transitional,98.43
iscgem525455,oceanic,520.895
iscgem525162,oceanic,239.89
iscgem525103,transitional,53.114
iscgem525011,oceanic,744.373
iscgem524624,transitional,87.818
iscgem524552,transitional,82.265
iscgem524308,continental,17.316
iscgem523966,transitional,60.856
iscgem523900,oceanic,369.696
iscgem528291,oceanic,359.04
iscgem528263,oceanic,477.945
iscgem527996,transitional,65.748
iscgem527917,transitional,108.247
iscgem527429,continental,41.036
iscgem527364,continental,44.534
iscgem527259,oceanic,330.825
iscgem527136,continental,30.58
iscgem527122,transitional,184.096
iscgem526969,continental,33.211
iscgem526698,oceanic,318.108
iscgem526675,oceanic,261.272
iscgem531238,transitional,149.451
iscgem531128,transitional,184.187
iscgem530968,continental,33.052
iscgem530954,transitional,130.017
iscgem530760,oceanic,209.266
iscgem530501,oceanic,224.352
iscgem530471,oceanic,525.789
iscgem530333,oceanic,276.23
iscgem530252,oceanic,512.914
iscgem530029,continental,24.428
iscgem529595,oceanic,1066.636
iscgem529252,transitional,72.556
iscgem529166,oceanic,260.067
iscgem529154,oceanic,210.057
iscgem529115,transitional,146.131
iscgem529111,oceanic,221.659
iscgem529109,transitional,142.141
iscgem529093,oceanic,225.263
iscgem529091,oceanic,247.791
iscgem529084,oceanic,209.277
iscgem528989,transitional,90.057
iscgem528899,transitional,79.856
iscgem532826,transitional,79.427
iscgem535644,continental,24.244
iscgem534963,transitional,130.966
iscgem534791,oceanic,624.087
iscgem534753,transitional,129.105
iscgem534751,transitional,131.64
iscgem534264,transitional,66.162
iscgem534200,continental,27.091
iscgem533596,continental,24.415
iscgem537963,oceanic,1187.511
iscgem537927,continental,30.36
iscgem537562,transitional,58.297
iscgem537290,transitional,108.327
iscgem537137,transitional,91.621
iscgem536835,transitional,65.426
iscgem536390,oceanic,325.353
iscgem536116,continental,1.851
iscgem535856,transitional,109.416
iscgem535834,continental,11.538
iscgem535787,oceanic,673.88
iscgem539699,oceanic,621.773
iscgem539698,oceanic,293.895
iscgem539662,transitional,145.3
iscgem539582,oceanic,620.282
iscgem539570,oceanic,615.976
iscgem539471,oceanic,271.119
iscgem539334,transitional,67.255
iscgem539310,transitional,146.467
iscgem539292,oceanic,480.038
iscgem539157,transitional,119.201
iscgem539149,oceanic,1205.976
iscgem538144,continental,34.644
iscgem538115,continental,15.935
iscgem542383,transitional,51.697
iscgem542379,oceanic,236.418
iscgem542159,oceanic,1775.89
iscgem542116,continental,39.089
iscgem541715,oceanic,477.087
iscgem541635,transitional,78.278
iscgem541351,transitional,88.246
iscgem541202,oceanic,543.168
iscgem541195,transitional,67.693
iscgem541171,oceanic,548.685
iscgem540622,transitional,169.045
iscgem545420,continental,11.286
iscgem545374,continental,43.976
iscgem544962,transitional,64.776
iscgem544950,transitional,138.091
iscgem544558,continental,28.903
iscgem544443,transitional,74.363
iscgem544432,continental,33.342
iscgem543747,transitional,60.364
iscgem543545,oceanic,394.406
iscgem543457,oceanic,318.267
iscgem548039,oceanic,222.228
iscgem548026,oceanic,924.156
iscgem547657,oceanic,360.564
iscgem547476,transitional,85.378
iscgem546541,transitional,90.506
iscgem546074,transitional,79.044
iscgem546025,transitional,174.695
iscgem549513,continental,6.39
iscgem549103,continental,12.011
iscgem548659,oceanic,531.176
iscgem548319,continental,19.69
iscgem548122,transitional,108.957
iscgem551833,transitional,105.909
iscgem551505,continental,47.429
iscgem551495,transitional,187.125
iscgem551383,continental,10.681
iscgem551288,continental,23.909
iscgem551119,oceanic,237.129
iscgem550939,continental,18.749
iscgem550649,oceanic,479.477
iscgem550493,oceanic,294.874
iscgem550401,continental,28.285
iscgem554053,transitional,112.489
iscgem553806,continental,34.389
iscgem553766,transitional,53.351
iscgem553762,transitional,126.109
iscgem553754,transitional,112.464
iscgem553596,continental,12.112
iscgem553268,continental,19.19
iscgem552464,transitional,92.921
iscgem555824,continental,39.141
iscgem555788,oceanic,726.596
iscgem555739,oceanic,280.323
iscgem555718,oceanic,326.612
iscgem555596,continental,28.768
iscgem555584,oceanic,290.977
iscgem555544,transitional,60.969
iscgem555475,oceanic,434.436
iscgem555329,continental,33.14
iscgem555088,transitional,179.317
iscgem554609,oceanic,807.071
iscgem554567,continental,26.123
iscgem557985,transitional,119.172
iscgem557737,transitional,96.77
iscgem557477,oceanic,285.481
iscgem557335,oceanic,1810.572
iscgem557051,transitional,186.562
iscgem556937,oceanic,268.477
iscgem556694,transitional,93.204
iscgem556590,oceanic,350.491
iscgem556526,oceanic,534.771
iscgem556341,continental,23.014
iscgem559885,oceanic,224.697
iscgem559333,continental,13.578
iscgem559271,oceanic,1478.556
iscgem558851,continental,11.286
iscgem558710,transitional,71.418
iscgem558703,transitional,55.179
iscgem558326,oceanic,1277.57
iscgem558304,oceanic,277.659
iscgem561859,oceanic,1484.942
iscgem561367,continental,41.316
iscgem561364,transitional,91.419
iscgem561161,continental,46.798
iscgem560659,continental,14.619
iscgem560242,continental,30.255
iscgem560173,oceanic,325.802
iscgem560138,transitional,74.5
iscgem563957,oceanic,1465.677
iscgem563420,oceanic,1339.092
iscgem563417,transitional,53.93
iscgem563412,continental,47.403
iscgem563376,oceanic,789.348
iscgem563324,transitional,115.269
iscgem563321,transitional,130.928
iscgem562931,continental,49.597
iscgem562902,oceanic,337.711
iscgem562899,continental,41.557
iscgem562756,continental,46.099
iscgem562703,continental,49.857
iscgem562540,transitional,76.79
iscgem562514,transitional,184.0
iscgem562268,oceanic,304.501
iscgem562235,continental,37.946
iscgem562188,transitional,94.747
iscgem565767,oceanic,377.863
iscgem565579,continental,12.764
iscgem565515,continental,49.551
iscgem565411,transitional,68.796
iscgem565334,transitional,114.065
iscgem565244,transitional,88.499
iscgem565194,transitional,51.656
iscgem565031,oceanic,3637.734
iscgem564484,continental,43.494
iscgem564466,transitional,65.905
iscgem567593,transitional,170.399
iscgem567451,oceanic,228.056
iscgem567352,oceanic,923.331
iscgem567307,transitional,125.449
iscgem567144,transitional,125.491
iscgem566992,continental,35.695
iscgem566969,continental,25.134
iscgem566964,continental,45.744
iscgem566722,continental,23.102
iscgem566709,transitional,54.619
iscgem566653,transitional,130.297
iscgem566605,continental,24.408
iscgem566304,oceanic,574.608
iscgem566245,oceanic,624.605
iscgem566056,oceanic,622.875
iscgem565941,transitional,94.172
iscgem568980,continental,2.722
iscgem568813,continental,31.035
iscgem568569,continental,16.957
iscgem568560,transitional,103.562
iscgem568512,oceanic,232.942
iscgem568466,oceanic,234.259
iscgem568379,transitional,109.965
iscgem568262,oceanic,1489.28
iscgem567990,oceanic,512.911
iscgem567673,continental,45.705
iscgem570992,oceanic,364.685
iscgem570897,transitional,185.807
iscgem570806,oceanic,330.236
iscgem570383,transitional,182.07
iscgem570379,transitional,137.256
iscgem569584,oceanic,407.323
iscgem569336,transitional,176.051
iscgem572784,transitional,125.606
iscgem572783,oceanic,254.74
iscgem572362,transitional,156.037
iscgem572135,transitional,141.599
iscgem572014,oceanic,519.904
iscgem571941,continental,32.322
iscgem571737,oceanic,1201.467
iscgem571502,transitional,197.023
iscgem571497,oceanic,1185.358
iscgem571490,continental,23.764
iscgem571409,transitional,58.655
iscgem574757,continental,46.731
iscgem574753,oceanic,1111.451
iscgem574557,continental,45.98
iscgem574494,continental,46.026
iscgem574427,oceanic,349.547
iscgem573771,transitional,66.647
iscgem573326,oceanic,323.388
iscgem573207,continental,49.298
iscgem573177,continental,5.293
iscgem577008,continental,45.567
iscgem576296,continental,47.093
iscgem576019,continental,25.81
iscgem576002,continental,46.977
iscgem575982,transitional,113.005
iscgem575943,continental,13.519
iscgem575930,continental,43.956
iscgem575911,continental,21.975
iscgem575305,oceanic,708.821
iscgem575241,continental,49.508
iscgem579865,transitional,97.914
iscgem579664,continental,36.851
iscgem579487,continental,22.148
iscgem579099,oceanic,482.263
iscgem579028,oceanic,997.599
iscgem578646,oceanic,329.281
iscgem578537,continental,24.413
iscgem578263,continental,19.007
iscgem577935,oceanic,330.55
iscgem577933,transitional,140.312
iscgem577869,transitional,56.506
iscgem577794,transitional,87.042
iscgem581300,oceanic,215.511
iscgem581219,continental,28.865
iscgem581083,transitional,113.62
iscgem581029,continental,34.519
iscgem580884,transitional,53.92
iscgem580720,transitional,132.16
iscgem580537,oceanic,677.916
iscgem580517,transitional,82.159
iscgem580514,transitional,87.964
iscgem583722,transitional,97.528
iscgem583604,transitional,123.771
iscgem583574,oceanic,267.255
iscgem583230,transitional,151.913
iscgem582823,transitional,107.087
iscgem582810,continental,37.599
iscgem582760,transitional,103.459
iscgem582739,oceanic,2007.366
iscgem582686,transitional,153.122
iscgem582410,transitional,126.615
iscgem585806,transitional,82.387
iscgem585804,continental,25.405
iscgem585769,continental,49.631
iscgem585768,continental,25.825
iscgem585664,transitional,182.577
iscgem585566,transitional,116.446
iscgem585430,oceanic,272.512
iscgem585419,oceanic,272.247
iscgem585139,continental,34.911
iscgem584920,oceanic,209.885
iscgem584861,transitional,125.709
iscgem584663,transitional,51.883
iscgem584568,continental,3.451
iscgem584299,continental,9.264
iscgem584289,transitional,74.372
iscgem583771,oceanic,310.333
iscgem587874,transitional,95.91
iscgem587791,transitional,98.918
iscgem587150,continental,36.056
iscgem587149,continental,33.212
iscgem587114,continental,19.92
iscgem587111,continental,24.054
iscgem587080,continental,49.319
iscgem586968,continental,47.646
iscgem586915,oceanic,1383.067
iscgem586778,oceanic,295.06
iscgem586769,continental,26.897
iscgem586324,transitional,170.502
iscgem589626,oceanic,367.09
iscgem589397,transitional,81.925
iscgem589264,oceanic,276.099
iscgem589249,oceanic,803.969
iscgem589237,oceanic,230.519
iscgem589109,oceanic,349.332
iscgem588805,oceanic,398.852
iscgem588798,transitional,50.223
iscgem591293,continental,20.361
iscgem590726,continental,9.563
iscgem590103,continental,47.509
iscgem589873,oceanic,305.305
iscgem592776,continental,40.593
iscgem592357,transitional,52.316
iscgem592157,oceanic,249.788
iscgem592066,transitional,174.885
iscgem592020,continental,15.545
iscgem591912,transitional,52.586
iscgem591598,oceanic,208.919
iscgem591501,transitional,82.909
iscgem591477,continental,39.511
iscgem591475,continental,46.494
iscgem591417,transitional,61.326
iscgem594376,transitional,115.458
iscgem594057,continental,27.715
iscgem593955,transitional,125.994
iscgem593763,transitional,97.696
iscgem593610,transitional,69.734
iscgem593587,continental,37.331
iscgem593332,continental,1.682
iscgem593205,continental,41.642
iscgem596338,transitional,193.29
iscgem595882,transitional,63.45
iscgem595845,transitional,77.528
iscgem595495,oceanic,985.946
iscgem595005,transitional,53.727
iscgem594800,oceanic,503.972
iscgem598029,continental,22.746
iscgem597911,transitional,116.092
iscgem597617,continental,20.826
iscgem597450,transitional,118.789
iscgem596961,continental,20.111
iscgem596843,transitional,83.808
iscgem596720,transitional,79.4
iscgem596705,transitional,74.334
iscgem596665,continental,15.738
iscgem596479,continental,5.247
iscgem596390,continental,16.024
iscgem599911,transitional,154.922
iscgem599898,transitional,95.57
iscgem599887,transitional,91.236
iscgem599348,oceanic,916.697
iscgem598496,continental,12.546
iscgem598180,transitional,97.329
iscgem600910,continental,18.185
iscgem600838,transitional,108.457
iscgem600783,continental,22.793
iscgem600732,transitional,60.27
iscgem600500,transitional,111.666
iscgem600412,continental,22.04
iscgem600204,transitional,105.597
iscgem603271,transitional,83.165
iscgem603254,oceanic,219.634
iscgem603228,oceanic,337.871
iscgem603173,transitional,97.705
iscgem603136,continental,19.701
iscgem603125,continental,22.411
iscgem603078,continental,31.473
iscgem602936,continental,25.096
iscgem602579,oceanic,232.909
iscgem602072,oceanic,231.176
iscgem602041,transitional,94.735
iscgem601742,oceanic,919.549
iscgem604748,transitional,64.084
iscgem604343,transitional,78.491
iscgem604321,transitional,103.702
iscgem603866,oceanic,369.143
iscgem606480,oceanic,400.613
iscgem606185,oceanic,766.821
iscgem606137,oceanic,1896.014
iscgem606125,continental,29.549
iscgem605922,transitional,86.301
iscgem605913,transitional,79.037
iscgem605760,oceanic,443.616
iscgem605600,continental,42.61
iscgem605543,continental,48.188
iscgem605451,continental,46.653
iscgem605414,transitional,177.296
iscgem605403,continental,23.849
iscgem605356,oceanic,768.374
iscgem605354,oceanic,782.886
iscgem605027,continental,23.804
iscgem604995,transitional,87.565
iscgem604961,continental,24.134
iscgem604865,transitional,65.578
iscgem607839,oceanic,404.704
iscgem607781,transitional,121.285
iscgem607662,transitional,107.474
iscgem607342,oceanic,396.665
iscgem607146,transitional,70.41
iscgem607047,transitional,60.093
iscgem607016,transitional,133.16
iscgem606796,continental,25.088
iscgem606627,transitional,166.19
iscgem609216,oceanic,606.139
iscgem609116,oceanic,1225.46
iscgem609022,transitional,121.95
iscgem608760,transitional,113.588
iscgem608745,oceanic,1152.086
iscgem608705,continental,13.301
iscgem608397,oceanic,496.206
iscgem608357,continental,18.304
iscgem608340,oceanic,337.278
iscgem608318,continental,14.989
iscgem608232,transitional,108.466
iscgem608187,continental,14.729
iscgem610567,continental,29.032
iscgem610441,transitional,104.312
iscgem610097,oceanic,255.446
iscgem610080,continental,9.362
iscgem610052,transitional,61.705
iscgem610009,transitional,165.537
iscgem609742,transitional,155.334
iscgem609638,oceanic,239.311
iscgem609490,transitional,111.622
iscgem612257,continental,25.252
iscgem611897,oceanic,1200.484
iscgem611630,oceanic,1230.984
iscgem611626,transitional,52.185
iscgem611484,transitional,154.781
iscgem611344,oceanic,1529.276
iscgem610957,oceanic,660.844
iscgem610876,transitional,101.193
iscgem610872,oceanic,210.673
iscgem610759,continental,28.179
iscgem613254,continental,20.631
iscgem613160,continental,27.555
iscgem612714,transitional,81.729
iscgem624447,oceanic,1100.453
iscgem624412,oceanic,943.001
iscgem624326,transitional,51.135
iscgem623688,oceanic,576.853
iscgem623244,continental,19.507
iscgem623160,oceanic,1135.063
iscgem625722,continental,36.094
iscgem625118,continental,14.836
iscgem625020,oceanic,939.033
iscgem624973,oceanic,2177.169
iscgem624708,continental,38.666
iscgem624625,continental,10.823
iscgem627460,transitional,66.751
iscgem627441,oceanic,310.626
iscgem627150,continental,29.705
iscgem626992,continental,25.51
iscgem626570,transitional,96.241
iscgem626381,continental,46.343
iscgem626280,transitional,58.567
iscgem626279,transitional,64.962
iscgem626070,oceanic,1481.249
iscgem628979,transitional,74.274
iscgem628905,oceanic,256.228
iscgem628856,continental,24.27
iscgem628696,oceanic,367.813
