usgs_id,ocean_class,dist_to_coast_km
iscgem474766,oceanic,393.956
iscgem474733,continental,48.594
iscgem474453,transitional,68.059
iscgem474351,continental,6.247
iscgem474320,continental,1.451
iscgem474313,continental,20.505
iscgem474211,transitional,93.274
iscgem474087,continental,17.926
iscgem474083,continental,47.404
iscgem473975,continental,19.892
iscgem473859,transitional,72.968
iscgem473843,transitional,73.05
iscgem477629,transitional,86.538
iscgem477521,continental,18.523
iscgem477220,oceanic,2052.522
iscgem476564,continental,49.594
iscgem476179,transitional,155.71
iscgem476132,continental,24.475
iscgem475868,continental,39.411
iscgem475828,transitional,184.033
iscgem475779,continental,15.936
iscgem475761,transitional,130.775
iscgem475758,transitional,129.519
iscgem479387,transitional,109.546
iscgem479202,oceanic,334.369
iscgem479025,oceanic,439.819
iscgem478934,transitional,163.368
iscgem478889,transitional,160.318
iscgem478808,continental,23.221
iscgem478094,transitional,193.375
iscgem478086,continental,18.224
iscgem477963,oceanic,998.096
iscgem477736,oceanic,261.425
iscgem481975,oceanic,274.121
iscgem480644,continental,20.572
iscgem480637,continental,17.676
iscgem480412,oceanic,523.175
iscgem480104,transitional,155.684
iscgem485395,transitional,79.962
iscgem484980,continental,5.923
iscgem484836,transitional,56.412
iscgem484832,transitional,79.362
iscgem484793,continental,38.605
iscgem484786,transitional,54.932
iscgem484740,continental,17.502
iscgem484526,oceanic,207.398
iscgem484468,transitional,190.85
iscgem484257,transitional,54.286
iscgem484035,transitional,76.289
iscgem484007,oceanic,464.166
iscgem487289,continental,3.919
iscgem486740,oceanic,351.357
iscgem486657,transitional,101.016
iscgem486505,continental,24.492
iscgem486397,oceanic,338.514
iscgem486380,oceanic,405.005
iscgem486349,continental,49.792
iscgem486201,continental,36.382
iscgem485834,transitional,120.111
iscgem489699,oceanic,207.655
iscgem489253,oceanic,333.412
iscgem489052,oceanic,1212.696
iscgem489012,continental,24.193
iscgem488860,transitional,69.576
iscgem488817,transitional,72.969
iscgem488816,transitional,91.019
iscgem488763,transitional,55.282
iscgem488753,transitional,64.808
iscgem488657,transitional,65.98
iscgem488621,transitional,61.364
iscgem488318,continental,3.344
iscgem491702,transitional,71.97
iscgem491308,oceanic,270.488
iscgem491090,transitional,63.112
iscgem490857,continental,3.753
iscgem490401,transitional,62.596
iscgem490395,transitional,78.03
iscgem490261,transitional,102.872
iscgem490215,oceanic,352.757
iscgem490103,continental,37.982
iscgem490092,oceanic,714.082
iscgem489770,transitional,147.468
iscgem494238,transitional,136.351
iscgem494148,transitional,84.9
iscgem493857,oceanic,955.823
iscgem493835,transitional,66.485
iscgem493833,continental,31.982
iscgem493595,oceanic,913.45
iscgem493554,transitional,180.718
iscgem493508,transitional,60.004
iscgem493430,continental,1.85
iscgem493388,continental,7.545
iscgem493303,transitional,140.003
iscgem492941,continental,8.851
iscgem492386,continental,24.962
iscgem496696,transitional,133.143
iscgem496694,transitional,126.501
iscgem496224,transitional,117.962
iscgem496134,continental,10.219
iscgem495910,continental,3.396
iscgem495695,continental,9.742
iscgem495334,transitional,117.745
iscgem495091,transitional,81.237
iscgem495020,transitional,63.765
iscgem494978,transitional,56.221
iscgem494957,transitional,71.597
iscgem494936,transitional,56.231
iscgem494924,transitional,65.708
iscgem494730,transitional,194.466
iscgem494467,transitional,98.805
iscgem494418,transitional,182.277
iscgem499384,continental,25.078
iscgem498651,continental,25.194
iscgem498359,continental,46.404
iscgem498205,transitional,103.894
iscgem498164,continental,42.167
iscgem497902,continental,36.927
iscgem502012,oceanic,772.992
iscgem501714,transitional,69.472
iscgem501591,continental,21.015
iscgem501258,oceanic,1530.266
iscgem500564,oceanic,287.066
iscgem500494,transitional,168.777
iscgem500388,continental,6.382
iscgem499955,continental,13.137
iscgem499877,transitional,86.098
iscgem499850,continental,39.489
iscgem504427,transitional,57.429
iscgem504023,continental,6.536
iscgem503357,continental,33.031
iscgem502772,transitional,158.485
iscgem506598,continental,30.11
iscgem505927,transitional,147.614
iscgem504873,continental,34.054
iscgem509814,continental,0.988
iscgem509695,continental,24.981
iscgem509668,continental,2.882
iscgem509549,continental,26.631
iscgem509460,transitional,115.387
iscgem509287,oceanic,1267.029
iscgem509142,oceanic,654.806
iscgem509081,transitional,139.252
iscgem508936,transitional,61.521
iscgem508902,transitional,62.919
iscgem508894,continental,48.481
iscgem508443,transitional,67.1
iscgem508416,continental,23.268
iscgem508263,continental,17.129
iscgem511984,transitional,70.426
iscgem511978,transitional,75.161
iscgem511478,continental,17.642
iscgem511073,continental,18.006
iscgem511055,continental,43.034
iscgem510943,transitional,79.069
iscgem510851,continental,8.83
iscgem510665,oceanic,1317.211
iscgem510430,transitional,82.631
iscgem510370,oceanic,213.977
iscgem510361,oceanic,348.008
iscgem510271,continental,25.469
iscgem510053,transitional,115.528
iscgem514885,oceanic,627.742
iscgem514875,continental,15.68
iscgem514714,continental,1.115
iscgem514710,transitional,62.32
iscgem514407,transitional,116.863
iscgem513192,transitional,71.657
iscgem513122,transitional,77.32
iscgem512933,continental,4.503
iscgem512908,transitional,52.618
iscgem512703,continental,20.935
iscgem512586,oceanic,662.847
iscgem512454,transitional,103.342
iscgem516817,transitional,61.384
iscgem516798,continental,1.608
iscgem516723,oceanic,428.241
iscgem516251,continental,10.47
iscgem516095,continental,37.583
iscgem515798,continental,41.233
iscgem515791,continental,43.692
iscgem515790,continental,19.955
iscgem515595,oceanic,1744.171
iscgem515463,transitional,93.625
iscgem515448,continental,9.534
iscgem519097,continental,47.564
iscgem518737,oceanic,1741.397
iscgem518571,continental,19.438
iscgem517884,transitional,57.61
iscgem517863,continental,2.424
iscgem517830,continental,40.614
iscgem517703,continental,32.779
iscgem517656,transitional,111.802
iscgem517606,transitional,79.039
iscgem517307,transitional,100.422
iscgem517276,continental,2.023
iscgem517161,oceanic,1244.126
iscgem521361,oceanic,1244.167
iscgem521333,transitional,104.397
iscgem520884,continental,22.195
iscgem520546,transitional,64.457
iscgem520049,oceanic,1105.674
iscgem519957,oceanic,767.065
iscgem519842,continental,29.144
iscgem519723,continental,40.732
iscgem519494,transitional,50.531
iscgem519447,continental,14.044
iscgem519444,oceanic,791.147
iscgem523338,transitional,156.922
iscgem523316,transitional,123.072
iscgem522354,oceanic,406.42
iscgem522018,transitional,96.411
iscgem522004,continental,17.858
iscgem521853,continental,39.817
iscgem521789,transitional,75.812
iscgem521763,transitional,74.902
iscgem525921,continental,36.903
iscgem525455,continental,5.106
iscgem525162,oceanic,973.145
iscgem525103,transitional,69.787
iscgem525011,transitional,78.581
iscgem524624,continental,18.05
iscgem524552,continental,49.21
iscgem524308,transitional,89.728
iscgem523966,transitional,118.989
iscgem523900,oceanic,705.932
iscgem528291,continental,48.42
iscgem528263,transitional,58.498
iscgem527996,continental,28.337
iscgem527917,continental,29.588
iscgem527429,continental,40.611
iscgem527364,transitional,51.983
iscgem527259,transitional,140.8
iscgem527136,transitional,112.693
iscgem527122,continental,33.796
iscgem526969,oceanic,1903.128
iscgem526698,transitional,177.06
iscgem526675,continental,15.268
iscgem531238,continental,34.521
iscgem531128,continental,11.082
iscgem530968,transitional,72.301
iscgem530954,continental,10.06
iscgem530760,continental,10.173
iscgem530501,continental,4.298
iscgem530471,continental,8.607
iscgem530333,continental,5.379
iscgem530252,continental,11.016
iscgem530029,oceanic,273.332
iscgem529595,oceanic,452.393
iscgem529252,continental,32.472
iscgem529166,continental,7.537
iscgem529154,continental,27.891
iscgem529115,continental,21.038
iscgem529111,continental,26.839
iscgem529109,continental,1.739
iscgem529093,continental,1.857
iscgem529091,continental,7.949
iscgem529084,continental,14.064
iscgem528989,continental,42.106
iscgem528899,continental,30.44
iscgem532826,continental,18.32
iscgem535644,transitional,97.041
iscgem534963,continental,1.382
iscgem534791,continental,40.32
iscgem534753,transitional,84.074
iscgem534751,transitional,86.324
iscgem534264,continental,16.128
iscgem534200,oceanic,1129.856
iscgem533596,transitional,75.986
iscgem537963,oceanic,247.805
iscgem537927,transitional,97.586
iscgem537562,continental,2.109
iscgem537290,continental,29.152
iscgem537137,continental,22.01
iscgem536835,transitional,112.882
iscgem536390,transitional,166.139
iscgem536116,oceanic,725.393
iscgem535856,transitional,71.653
iscgem535834,continental,28.419
iscgem535787,oceanic,244.827
iscgem539699,oceanic,340.196
iscgem539698,oceanic,275.756
iscgem539662,continental,35.67
iscgem539582,oceanic,325.596
iscgem539570,oceanic,323.851
iscgem539471,continental,27.534
iscgem539334,transitional,104.696
iscgem539310,transitional,54.485
iscgem539292,continental,45.469
iscgem539157,transitional,109.726
iscgem539149,oceanic,234.15
iscgem538144,transitional,85.2
iscgem538115,oceanic,1224.481
iscgem542383,transitional,123.867
iscgem542379,continental,7.203
iscgem542159,oceanic,1422.667
iscgem542116,continental,41.398
iscgem541715,oceanic,377.611
iscgem541635,continental,16.961
iscgem541351,continental,24.905
iscgem541202,transitional,97.002
iscgem541195,transitional,107.605
iscgem541171,continental,26.457
iscgem540622,continental,42.568
iscgem545420,oceanic,504.599
iscgem545374,oceanic,394.544
iscgem544962,oceanic,312.945
iscgem544950,continental,29.73
iscgem544558,transitional,166.633
iscgem544443,oceanic,327.838
iscgem544432,oceanic,304.413
iscgem543747,transitional,97.232
iscgem543545,continental,8.934
iscgem543457,oceanic,216.636
iscgem548039,continental,47.966
iscgem548026,oceanic,313.857
iscgem547657,oceanic,387.799
iscgem547476,continental,44.935
iscgem546541,continental,7.022
iscgem546074,continental,24.8
iscgem546025,continental,29.782
iscgem549513,continental,4.606
iscgem549103,oceanic,2005.502
iscgem548659,transitional,80.695
iscgem548319,continental,28.076
iscgem548122,continental,42.056
iscgem551833,transitional,94.285
iscgem551505,transitional,52.428
iscgem551495,transitional,51.854
iscgem551383,oceanic,605.825
iscgem551288,continental,16.952
iscgem551119,transitional,98.124
iscgem550939,transitional,99.416
iscgem550649,continental,43.884
iscgem550493,continental,33.281
iscgem550401,transitional,125.776
iscgem554053,continental,2.257
iscgem553806,transitional,170.222
iscgem553766,oceanic,334.409
iscgem553762,oceanic,2089.351
iscgem553754,oceanic,2111.601
iscgem553596,oceanic,316.579
iscgem553268,oceanic,1113.412
iscgem552464,transitional,110.88
iscgem555824,transitional,140.8
iscgem555788,continental,31.487
iscgem555739,transitional,167.02
iscgem555718,transitional,191.73
iscgem555596,oceanic,1020.371
iscgem555584,transitional,145.907
iscgem555544,transitional,89.93
iscgem555475,oceanic,318.374
iscgem555329,transitional,56.386
iscgem555088,continental,2.83
iscgem554609,continental,7.795
iscgem554567,oceanic,752.756
iscgem557985,continental,3.331
iscgem557737,transitional,85.055
iscgem557477,oceanic,573.25
iscgem557335,oceanic,725.931
iscgem557051,continental,35.013
iscgem556937,oceanic,328.821
iscgem556694,continental,42.199
iscgem556590,transitional,177.634
iscgem556526,continental,9.631
iscgem556341,oceanic,1670.934
iscgem559885,transitional,61.675
iscgem559333,oceanic,223.799
iscgem559271,oceanic,1277.537
iscgem558851,continental,43.676
iscgem558710,continental,2.971
iscgem558703,continental,12.294
iscgem558326,oceanic,1072.913
iscgem558304,transitional,142.152
iscgem561859,oceanic,1283.379
iscgem561367,oceanic,304.993
iscgem561364,oceanic,248.204
iscgem561161,oceanic,422.542
iscgem560659,continental,2.209
iscgem560242,oceanic,1966.933
iscgem560173,oceanic,435.411
iscgem560138,transitional,51.985
iscgem563957,oceanic,1265.561
iscgem563420,transitional,152.348
iscgem563417,continental,17.41
iscgem563412,continental,11.224
iscgem563376,oceanic,665.404
iscgem563324,transitional,125.276
iscgem563321,transitional,137.398
iscgem562931,transitional,108.406
iscgem562902,transitional,123.061
iscgem562899,transitional,129.237
iscgem562756,continental,4.021
iscgem562703,transitional,163.182
iscgem562540,oceanic,326.275
iscgem562514,continental,8.332
iscgem562268,continental,16.56
iscgem562235,transitional,107.835
iscgem562188,continental,20.359
iscgem565767,transitional,64.841
iscgem565579,transitional,52.718
iscgem565515,continental,5.47
iscgem565411,transitional,57.302
iscgem565334,continental,30.691
iscgem565244,continental,37.518
iscgem565194,transitional,119.423
iscgem565031,continental,27.185
iscgem564484,continental,8.98
iscgem564466,continental,6.925
iscgem567593,continental,24.235
iscgem567451,transitional,134.56
iscgem567352,oceanic,756.549
iscgem567307,continental,6.174
iscgem567144,continental,1.205
iscgem566992,transitional,170.242
iscgem566969,transitional,168.085
iscgem566964,transitional,167.785
iscgem566722,oceanic,503.757
iscgem566709,transitional,89.068
iscgem566653,continental,15.92
iscgem566605,continental,15.824
iscgem566304,continental,22.135
iscgem566245,transitional,131.439
iscgem566056,continental,11.781
iscgem565941,continental,9.333
iscgem568980,transitional,60.532
iscgem568813,transitional,51.159
iscgem568569,transitional,168.127
iscgem568560,continental,42.947
iscgem568512,oceanic,374.763
iscgem568466,transitional,59.816
iscgem568379,continental,1.589
iscgem568262,oceanic,1287.478
iscgem567990,continental,2.509
iscgem567673,oceanic,1048.135
iscgem570992,continental,36.537
iscgem570897,continental,8.822
iscgem570806,continental,24.35
iscgem570383,continental,31.973
iscgem570379,continental,34.852
iscgem569584,continental,28.592
iscgem569336,continental,7.949
iscgem572784,continental,23.97
iscgem572783,transitional,88.32
iscgem572362,continental,8.922
iscgem572135,continental,21.73
iscgem572014,continental,0.282
iscgem571941,transitional,52.876
iscgem571737,oceanic,274.545
iscgem571502,continental,7.673
iscgem571497,oceanic,289.108
iscgem571490,oceanic,1936.892
iscgem571409,transitional,54.885
iscgem574757,transitional,56.437
iscgem574753,oceanic,335.189
iscgem574557,transitional,58.324
iscgem574494,continental,26.864
iscgem574427,oceanic,386.465
iscgem573771,transitional,65.118
iscgem573326,oceanic,684.767
iscgem573207,transitional,100.988
iscgem573177,transitional,140.369
iscgem577008,transitional,61.07
iscgem576296,transitional,92.396
iscgem576019,continental,1.248
iscgem576002,continental,13.65
iscgem575982,continental,7.724
iscgem575943,transitional,157.479
iscgem575930,continental,8.261
iscgem575911,transitional,94.424
iscgem575305,transitional,103.164
iscgem575241,transitional,111.633
iscgem579865,transitional,60.135
iscgem579664,oceanic,522.755
iscgem579487,continental,2.422
iscgem579099,oceanic,285.634
iscgem579028,transitional,90.697
iscgem578646,oceanic,291.227
iscgem578537,continental,1.027
iscgem578263,oceanic,353.897
iscgem577935,continental,22.79
iscgem577933,transitional,50.769
iscgem577869,continental,31.249
iscgem577794,continental,8.215
iscgem581300,continental,1.023
iscgem581219,continental,38.996
iscgem581083,continental,29.009
iscgem581029,continental,29.32
iscgem580884,transitional,63.378
iscgem580720,continental,21.983
iscgem580537,continental,33.271
iscgem580517,continental,37.517
iscgem580514,continental,29.98
iscgem583722,transitional,81.77
iscgem583604,transitional,55.215
iscgem583574,transitional,106.495
iscgem583230,continental,30.622
iscgem582823,continental,2.238
iscgem582810,transitional,112.545
iscgem582760,continental,25.5
iscgem582739,oceanic,1729.782
iscgem582686,continental,32.234
iscgem582410,continental,44.543
iscgem585806,continental,12.002
iscgem585804,transitional,179.77
iscgem585769,oceanic,2413.147
iscgem585768,oceanic,2489.676
iscgem585664,transitional,61.356
iscgem585566,continental,0.923
iscgem585430,transitional,151.612
iscgem585419,transitional,151.584
iscgem585139,transitional,113.943
iscgem584920,continental,11.799
iscgem584861,continental,10.48
iscgem584663,transitional,78.422
iscgem584568,oceanic,1067.304
iscgem584299,transitional,100.629
iscgem584289,transitional,68.444
iscgem583771,transitional,180.69
iscgem587874,transitional,58.519
iscgem587791,continental,9.388
iscgem587150,transitional,141.818
iscgem587149,transitional,156.214
iscgem587114,transitional,155.629
iscgem587111,transitional,188.35
iscgem587080,oceanic,221.927
iscgem586968,continental,43.379
iscgem586915,oceanic,1193.431
iscgem586778,transitional,133.985
iscgem586769,continental,29.832
iscgem586324,continental,35.032
iscgem589626,oceanic,261.435
iscgem589397,transitional,55.36
iscgem589264,oceanic,294.838
iscgem589249,oceanic,540.168
iscgem589237,oceanic,356.973
iscgem589109,continental,31.079
iscgem588805,transitional,142.231
iscgem588798,continental,31.92
iscgem591293,continental,22.343
iscgem590726,transitional,110.655
iscgem590103,transitional,71.435
iscgem589873,continental,25.831
iscgem592776,oceanic,228.982
iscgem592357,continental,48.181
iscgem592157,oceanic,324.555
iscgem592066,oceanic,305.813
iscgem592020,continental,49.913
iscgem591912,transitional,71.696
iscgem591598,transitional,123.106
iscgem591501,oceanic,362.652
iscgem591477,transitional,109.083
iscgem591475,transitional,97.92
iscgem591417,transitional,120.043
iscgem594376,continental,0.744
iscgem594057,transitional,100.657
iscgem593955,transitional,118.873
iscgem593763,transitional,138.734
iscgem593610,oceanic,639.149
iscgem593587,continental,3.178
iscgem593332,oceanic,261.509
iscgem593205,transitional,73.396
iscgem596338,transitional,56.721
iscgem595882,transitional,101.1
iscgem595845,transitional,102.174
iscgem595495,transitional,133.619
iscgem595005,oceanic,361.862
iscgem594800,oceanic,396.21
iscgem598029,transitional,141.695
iscgem597911,transitional,119.5
iscgem597617,transitional,52.815
iscgem597450,continental,17.754
iscgem596961,transitional,122.148
iscgem596843,continental,22.198
iscgem596720,continental,19.559
iscgem596705,continental,12.942
iscgem596665,oceanic,622.146
iscgem596479,transitional,158.96
iscgem596390,transitional,102.248
iscgem599911,continental,45.767
iscgem599898,transitional,119.027
iscgem599887,continental,36.918
iscgem599348,transitional,114.097
iscgem598496,oceanic,364.007
iscgem598180,transitional,63.905
iscgem600910,transitional,105.289
iscgem600838,oceanic,467.229
iscgem600783,transitional,102.747
iscgem600732,transitional,89.967
iscgem600500,transitional,108.976
iscgem600412,continental,46.959
iscgem600204,continental,14.953
iscgem603271,continental,15.503
iscgem603254,transitional,72.23
iscgem603228,transitional,50.278
iscgem603173,oceanic,249.471
iscgem603136,transitional,86.819
iscgem603125,transitional,74.765
iscgem603078,transitional,66.149
iscgem602936,oceanic,332.834
iscgem602579,continental,0.812
iscgem602072,continental,47.97
iscgem602041,continental,23.565
iscgem601742,transitional,112.32
iscgem604748,oceanic,254.312
iscgem604343,transitional,130.113
iscgem604321,continental,19.309
iscgem603866,oceanic,381.91
iscgem606480,continental,23.343
iscgem606185,continental,10.789
iscgem606137,oceanic,1171.729
iscgem606125,continental,8.111
iscgem605922,continental,15.218
iscgem605913,continental,12.179
iscgem605760,continental,22.143
iscgem605600,transitional,57.631
iscgem605543,transitional,57.742
iscgem605451,transitional,53.963
iscgem605414,continental,1.736
iscgem605403,oceanic,922.665
iscgem605356,continental,8.797
iscgem605354,continental,2.589
iscgem605027,transitional,139.844
iscgem604995,continental,11.312
iscgem604961,oceanic,850.408
iscgem604865,continental,45.631
iscgem607839,continental,21.667
iscgem607781,transitional,71.716
iscgem607662,transitional,90.03
iscgem607342,continental,36.316
iscgem607146,transitional,54.334
iscgem607047,transitional,85.699
iscgem607016,continental,28.165
iscgem606796,transitional,60.692
iscgem606627,transitional,91.859
iscgem609216,continental,12.501
iscgem609116,oceanic,261.864
iscgem609022,continental,10.957
iscgem608760,oceanic,454.699
iscgem608745,transitional,161.214
iscgem608705,oceanic,693.659
iscgem608397,transitional,69.754
iscgem608357,oceanic,412.786
iscgem608340,continental,20.219
iscgem608318,continental,15.672
iscgem608232,continental,24.226
iscgem608187,oceanic,285.044
iscgem610567,oceanic,485.6
iscgem610441,continental,12.647
iscgem610097,transitional,177.707
iscgem610080,oceanic,697.107
iscgem610052,continental,10.004
iscgem610009,transitional,115.514
iscgem609742,continental,27.083
iscgem609638,continental,13.331
iscgem609490,continental,21.528
iscgem612257,transitional,110.556
iscgem611897,oceanic,230.761
iscgem611630,oceanic,265.832
iscgem611626,transitional,101.904
iscgem611484,continental,6.235
iscgem611344,oceanic,1314.334
iscgem610957,continental,5.523
iscgem610876,continental,23.047
iscgem610872,continental,7.755
iscgem610759,transitional,114.85
iscgem613254,oceanic,534.923
iscgem613160,transitional,131.289
iscgem612714,continental,23.582
iscgem624447,transitional,145.214
iscgem624412,oceanic,331.726
iscgem624326,oceanic,361.634
iscgem623688,transitional,73.128
iscgem623244,oceanic,976.675
iscgem623160,oceanic,288.371
iscgem625722,transitional,147.568
iscgem625118,oceanic,671.348
iscgem625020,oceanic,317.372
iscgem624973,oceanic,1215.514
iscgem624708,oceanic,442.861
iscgem624625,oceanic,213.906
iscgem627460,continental,2.225
iscgem627441,continental,27.046
iscgem627150,transitional,156.988
iscgem626992,transitional,71.571
iscgem626570,continental,47.571
iscgem626381,transitional,50.716
iscgem626280,continental,20.228
iscgem626279,continental,18.363
iscgem626070,oceanic,1278.531
iscgem628979,oceanic,246.606
iscgem628905,oceanic,356.303
iscgem628856,oceanic,722.36
iscgem628696,oceanic,248.45
iscgem628679,continental,4.37
iscgem627962,oceanic,763.835
iscgem627652,oceanic,743.284
iscgem630457,transitional,113.166
iscgem630454,transitional,122.083
iscgem630303,continental,19.117
iscgem630219,continental,27.354
iscgem629429,oceanic,233.612
iscgem629205,continental,3.323
iscgem629068,continental,17.877
iscgem632105,transitional,82.124
iscgem631988,continental,25.722
iscgem631819,continental,2.833
iscgem631767,continental,1.463
iscgem631753,continental,9.433
iscgem631735,transitional,105.126
iscgem631674,transitional,50.794
iscgem631491,transitional,142.244
iscgem631412,transitional,135.275
iscgem630909,transitional,57.287
iscgem633334,transitional,59.226
iscgem633085,oceanic,1052.998
iscgem633084,oceanic,1235.544
iscgem633057,continental,8.904
iscgem633035,transitional,116.471
iscgem632906,transitional,120.453
iscgem632904,transitional,121.367
iscgem632891,transitional,164.435
iscgem632875,continental,9.569
iscgem632851,transitional,99.898
iscgem632850,transitional,101.683
iscgem632823,continental,11.04
iscgem632560,continental,14.993
iscgem632408,oceanic,2438.355
iscgem632198,transitional,132.865
iscgem634753,transitional,59.175
iscgem634408,continental,41.816
iscgem634261,transitional,52.395
iscgem634225,transitional,52.74
iscgem634221,oceanic,261.918
iscgem634193,oceanic,437.863
iscgem634165,transitional,167.37
iscgem634126,transitional,129.089
iscgem634065,oceanic,207.453
iscgem633873,transitional,194.559
iscgem633759,continental,7.144
iscgem636391,transitional,74.547
iscgem635924,continental,49.597
iscgem635827,continental,3.268
iscgem635740,oceanic,454.965
iscgem635346,oceanic,806.531
iscgem635132,continental,19.504
iscgem635007,continental,2.724
iscgem634826,oceanic,266.169
iscgem638009,transitional,174.167
iscgem637979,transitional,139.4
iscgem637847,continental,32.682
iscgem637738,continental,1.618
iscgem637689,oceanic,234.28
iscgem637665,transitional,180.218
iscgem637645,oceanic,202.406
iscgem637581,transitional,189.71
iscgem637544,oceanic,204.23
iscgem636874,continental,29.363
iscgem636856,continental,34.887
iscgem636821,transitional,66.83
iscgem636783,oceanic,238.596
iscgem636770,transitional,68.886
iscgem636555,transitional,84.169
iscgem639286,continental,11.107
iscgem639186,continental,1.46
iscgem638219,continental,21.136
iscgem640548,transitional,84.745
iscgem640399,oceanic,372.179
iscgem640326,transitional,114.152
iscgem639880,continental,4.599
iscgem639580,continental,45.566
iscgem642687,transitional,181.045
iscgem642643,oceanic,1050.256
iscgem642616,continental,10.367
iscgem642402,oceanic,208.82
iscgem642299,continental,13.163
iscgem642275,transitional,67.271
iscgem642209,continental,17.722
iscgem642019,transitional,74.97
iscgem641966,transitional,89.361
iscgem641834,transitional,50.744
iscgem641557,continental,46.347
iscgem641556,transitional,54.415
iscgem641478,continental,19.352
iscgem641472,continental,7.109
iscgem641461,transitional,65.424
iscgem641430,continental,21.202
iscgem644641,continental,11.459
iscgem644282,continental,28.71
iscgem644248,transitional,149.896
iscgem644143,transitional,132.413
iscgem644041,oceanic,903.601
iscgem643912,continental,36.684
iscgem643888,transitional,80.609
iscgem643883,transitional,61.58
iscgem643826,transitional,51.848
iscgem643815,transitional,65.4
iscgem643813,continental,17.07
iscgem643732,continental,9.792
iscgem643630,continental,33.42
iscgem643240,continental,45.896
iscgem643206,continental,32.874
iscgem643187,oceanic,485.741
iscgem646432,transitional,98.209
iscgem646221,oceanic,234.834
iscgem645683,transitional,172.76
iscgem645627,continental,14.484
iscgem645510,continental,45.944
iscgem645374,continental,27.494
iscgem645361,oceanic,750.74
iscgem645068,continental,7.85
iscgem648159,continental,34.829
iscgem648155,transitional,197.447
iscgem648018,oceanic,367.486
iscgem647800,continental,28.206
iscgem647714,oceanic,453.914
iscgem647701,transitional,177.324
iscgem647662,transitional,180.622
iscgem647553,oceanic,331.799
iscgem646983,transitional,72.714
iscgem650534,transitional,92.112
iscgem650533,continental,0.742
iscgem650515,continental,1.237
iscgem650414,transitional,73.835
iscgem650408,transitional,52.081
iscgem650279,oceanic,1804.226
iscgem650112,continental,31.394
iscgem650014,continental,18.948
iscgem649221,transitional,72.48
iscgem649214,oceanic,309.203
iscgem649194,oceanic,326.76
iscgem649120,continental,7.414
iscgem648800,transitional,70.9
iscgem652032,transitional,73.536
iscgem651899,continental,17.141
iscgem651898,continental,10.898
iscgem651896,continental,35.636
iscgem651665,transitional,53.828
iscgem651631,continental,10.263
iscgem651615,continental,3.549
iscgem651572,oceanic,792.891
iscgem651222,transitional,101.2
iscgem651123,oceanic,1557.373
iscgem651046,continental,11.246
iscgem650849,continental,15.847
iscgem650706,oceanic,759.398
iscgem650671,transitional,193.076
iscgem653369,oceanic,963.441
iscgem652909,continental,33.132
iscgem652901,transitional,164.911
iscgem652900,transitional,67.819
iscgem652693,transitional,50.714
iscgem652633,continental,43.079
iscgem652632,oceanic,468.852
iscgem652177,continental,31.064
iscgem652123,continental,14.936
iscgem654958,continental,25.386
iscgem654317,continental,7.176
iscgem654196,transitional,58.694
iscgem654092,transitional,80.484
iscgem654039,continental,33.881
iscgem654009,transitional,173.519
iscgem653814,oceanic,611.652
iscgem653672,oceanic,1989.552
iscgem656234,oceanic,610.311
iscgem656107,transitional,162.923
iscgem656068,transitional,121.72
iscgem655987,oceanic,347.76
iscgem655889,continental,7.907
iscgem655736,continental,2.429
iscgem655730,continental,6.409
iscgem655622,oceanic,611.037
iscgem655612,transitional,191.182
iscgem655609,transitional,70.2
iscgem655369,continental,15.35
iscgem655304,oceanic,423.615
iscgem655192,continental,28.654
iscgem655130,continental,31.261
iscgem655036,continental,11.586
iscgem655012,continental,12.647
iscgem658057,continental,43.445
iscgem657965,continental,15.965
iscgem657948,continental,12.299
iscgem657742,continental,29.867
iscgem657738,continental,24.285
iscgem657689,transitional,83.224
iscgem657579,continental,6.909
iscgem657536,transitional,84.35
iscgem657473,continental,21.821
iscgem657439,oceanic,667.949
iscgem657428,continental,42.279
iscgem657282,transitional,96.783
iscgem656995,transitional,77.305
iscgem656437,transitional,83.846
iscgem659591,oceanic,241.476
iscgem659494,continental,33.042
iscgem659316,transitional,193.574
iscgem659314,oceanic,208.834
iscgem658706,continental,12.56
iscgem658645,continental,7.777
iscgem660921,continental,12.973
iscgem660912,continental,45.491
iscgem660866,oceanic,1277.312
iscgem660812,continental,16.795
iscgem660508,continental,19.08
iscgem660472,transitional,52.468
iscgem660272,transitional,52.759
iscgem659837,transitional,125.622
iscgem662294,oceanic,219.372
iscgem662258,transitional,69.561
iscgem661718,continental,6.86
iscgem661555,transitional,101.402
iscgem661177,continental,11.353
iscgem664175,transitional,52.698
iscgem664061,continental,23.873
iscgem663903,transitional,73.886
iscgem663158,oceanic,1237.054
iscgem662733,transitional,168.739
iscgem665902,continental,22.37
iscgem665653,transitional,83.269
iscgem665646,transitional,83.721
iscgem665577,continental,3.362
iscgem665440,oceanic,248.774
iscgem665345,continental,25.065
iscgem665279,transitional,81.75
iscgem665273,transitional,94.464
iscgem665132,oceanic,396.361
iscgem665104,continental,41.316
iscgem665090,transitional,128.064
iscgem665012,continental,43.146
iscgem664616,continental,39.451
iscgem664391,transitional,124.396
iscgem664363,continental,8.857
iscgem667376,transitional,114.048
iscgem667302,continental,5.722
iscgem667106,continental,20.534
iscgem667096,transitional,173.109
iscgem667058,oceanic,226.535
iscgem667039,continental,45.618
iscgem666661,transitional,92.643
iscgem666588,continental,3.115
